½Ã°£,¼¾¼­1,¼¾¼­2,¼¾¼­3,¼¾¼­4,¼¾¼­5,¼¾¼­6,¼¾¼­7,¼¾¼­8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,¼¾¼­1,¼¾¼­2,¼¾¼­3,¼¾¼­4,¼¾¼­5,¼¾¼­6,¼¾¼­7,¼¾¼­8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-07-31 17:42:06.028,2,2,0,0,2,0,0,0,-409,1118,-15691,2052,-21015,-1675,0,1,0,1,1,0,1,1,208,382,-7975,-229,753,312
'2017-07-31 17:42:06.038,2,2,0,0,2,0,0,0,60,3948,-16616,3432,-23467,-1739,0,1,0,1,1,0,1,1,241,333,-7998,-103,772,333
'2017-07-31 17:42:06.048,2,2,0,0,2,0,0,0,-698,7033,-16002,3862,-25157,-2892,0,1,0,1,1,1,1,1,294,310,-8009,-7,804,326
'2017-07-31 17:42:06.058,2,2,0,0,2,0,0,0,645,8851,-16706,3726,-27346,-5000,0,1,0,1,1,1,1,1,308,282,-7997,86,781,323
'2017-07-31 17:42:06.068,2,2,0,0,1,0,0,0,-474,8116,-20183,4630,-29210,-7195,0,1,0,1,2,1,1,1,335,223,-7990,140,755,302
'2017-07-31 17:42:06.078,2,2,0,0,1,0,0,0,-4942,7647,-22017,2336,-30420,-9136,0,1,0,1,2,1,1,0,325,264,-7940,165,721,290
'2017-07-31 17:42:06.088,1,2,0,0,0,0,0,0,-8906,5652,-22748,-219,-31614,-9678,0,1,0,1,2,1,1,0,328,279,-7927,253,684,297
'2017-07-31 17:42:06.098,1,2,0,0,0,0,0,0,-3167,8775,-27295,-4788,-30311,-9941,0,1,0,1,2,1,1,0,289,266,-7968,402,678,305
'2017-07-31 17:42:06.108,1,1,0,0,0,0,0,0,-7565,7370,-29594,-10507,-28814,-11684,1,1,0,1,2,1,1,0,294,329,-8094,618,719,291
'2017-07-31 17:42:06.118,0,1,0,0,0,0,0,0,12534,9008,-27611,-8649,-26866,-14462,1,1,0,1,2,1,1,0,303,250,-8165,857,802,266
'2017-07-31 17:42:06.128,0,0,0,0,0,0,0,0,12375,3727,-14797,-3155,-26910,-17106,1,1,0,1,2,1,1,0,296,201,-8308,1095,942,241
'2017-07-31 17:42:06.138,0,0,0,0,0,0,0,0,6502,2985,-7516,5187,-26431,-17093,1,1,0,1,2,1,1,0,282,329,-8334,1357,1070,236
'2017-07-31 17:42:06.148,0,0,0,0,0,0,0,0,2200,1164,-7975,10440,-21167,-12454,1,2,0,1,2,1,1,0,278,447,-8302,1733,1185,297
'2017-07-31 17:42:06.158,0,0,0,0,0,0,0,0,12401,4939,-9177,9638,-10326,-6916,1,2,0,0,2,1,1,0,324,388,-8245,1974,1268,350
'2017-07-31 17:42:06.168,0,0,0,0,0,0,0,0,12784,4149,-2473,8355,-559,-2229,1,2,0,0,2,1,1,0,502,80,-8277,2311,1345,395
'2017-07-31 17:42:06.178,0,0,0,0,0,0,0,0,11291,4319,-2750,6357,7794,1551,1,2,0,0,2,1,1,0,526,-168,-8474,2273,1446,429
'2017-07-31 17:42:06.188,0,0,0,0,0,0,0,0,8248,5065,-6264,4580,12855,3454,2,2,0,0,2,1,1,0,420,-75,-8769,2158,1666,428
'2017-07-31 17:42:06.198,0,0,0,0,0,0,0,0,6184,5402,-7880,3074,15159,3835,2,2,0,0,2,1,1,0,397,-72,-8923,2032,1877,433
'2017-07-31 17:42:06.208,0,0,0,0,0,0,0,0,5050,5856,-7587,1143,15702,3322,2,2,0,0,2,1,1,0,295,314,-9192,1870,2157,476
'2017-07-31 17:42:06.218,0,0,0,0,0,0,0,0,4734,5684,-5732,-889,15605,2362,2,2,0,0,2,1,0,0,418,-646,-10037,1588,2384,597
'2017-07-31 17:42:06.228,0,0,0,0,0,0,0,0,4579,4864,-4606,-2871,15671,1359,2,2,0,0,2,0,0,0,379,-272,-11532,1362,3747,477
'2017-07-31 17:42:06.238,0,0,0,0,0,0,0,0,4137,4188,-5076,-4371,16067,539,2,2,0,0,2,0,0,0,-70,1039,-14810,950,5874,169
'2017-07-31 17:42:06.248,0,0,0,0,0,0,0,0,3691,3414,-6049,-5249,16752,-149,2,2,0,0,2,0,0,0,391,-1245,-11688,2068,7668,174
'2017-07-31 17:42:06.258,0,0,0,0,0,0,0,0,3476,2616,-6723,-5596,17550,-652,2,2,0,0,2,0,0,0,580,-260,-11844,1289,8697,153
'2017-07-31 17:42:06.268,0,0,0,0,0,0,0,0,3367,1998,-7496,-5660,18267,-917,2,2,0,0,2,0,0,0,459,-1400,-12833,614,9689,-79
'2017-07-31 17:42:06.278,0,0,0,0,0,0,0,0,3189,1770,-8334,-5854,18833,-1002,2,2,0,0,2,0,0,0,449,553,-12279,-105,10998,-190
'2017-07-31 17:42:06.288,0,0,0,0,0,0,0,0,2936,1707,-9123,-6356,19266,-933,2,2,0,0,2,0,0,0,518,-549,-12503,-903,11900,20
'2017-07-31 17:42:06.298,0,0,0,0,0,0,0,0,2760,1649,-9878,-7082,19670,-815,2,2,0,0,2,0,0,0,591,-161,-12402,-1351,13250,94
'2017-07-31 17:42:06.308,0,0,0,0,0,0,0,0,2672,1432,-10651,-7998,20090,-582,2,2,0,0,2,0,0,0,992,1562,-9313,-445,15647,169
'2017-07-31 17:42:06.318,0,0,0,0,0,0,0,0,2546,1086,-11575,-8979,20482,-213,2,2,0,0,1,0,0,0,602,3340,-10820,888,15070,1262
'2017-07-31 17:42:06.328,0,0,0,0,0,0,0,0,2247,578,-12579,-9824,20838,249,2,2,0,0,1,0,0,0,226,752,-16893,2433,16722,2226
'2017-07-31 17:42:06.338,0,0,0,0,0,0,0,0,1796,207,-13602,-10382,21159,789,2,2,0,0,1,0,0,0,-62,3640,-21208,5754,19715,2253
'2017-07-31 17:42:06.348,0,0,0,0,0,0,0,0,1218,-76,-14808,-10515,21409,1352,2,2,0,0,1,0,0,0,-313,5563,-21730,7359,22899,3433
'2017-07-31 17:42:06.358,0,0,0,0,0,0,0,0,471,-275,-16146,-10418,21446,1892,2,2,0,0,0,0,0,0,1033,11614,-18725,6600,25635,4868
'2017-07-31 17:42:06.368,0,0,0,0,0,0,0,0,-591,-292,-17665,-10250,21117,2373,2,2,0,0,0,0,0,0,332,10024,-18806,5352,27723,7540
'2017-07-31 17:42:06.378,0,0,0,0,0,0,0,0,-2086,-181,-19303,-10185,20097,2731,2,2,0,0,0,0,0,0,5617,4826,-24309,3454,28715,9529
'2017-07-31 17:42:06.388,0,0,0,0,0,0,0,0,-3701,364,-21681,-10211,18488,2943,1,2,0,0,0,0,0,0,-2719,5572,-31070,-15,30437,9934
'2017-07-31 17:42:06.398,0,0,0,0,0,0,0,0,-4654,690,-23425,-10394,17282,3098,1,2,0,0,0,0,0,0,-2699,9017,-26721,-2040,32671,11694
'2017-07-31 17:42:06.408,0,0,0,0,0,0,0,0,-4853,1129,-25005,-10920,17034,3268,0,1,0,0,0,0,0,0,-4587,7400,-25057,-1218,32756,13736
'2017-07-31 17:42:06.418,0,0,0,0,0,0,0,0,-5385,1509,-26042,-12014,17281,3784,0,1,0,0,0,0,0,0,-11702,8615,-27089,2092,32767,15419
'2017-07-31 17:42:06.428,0,0,0,0,0,0,0,0,-7041,1695,-27718,-12746,17518,4288,0,0,0,0,0,0,0,0,-10103,7919,-9979,10558,31942,16512
'2017-07-31 17:42:06.438,0,0,0,0,0,0,0,0,-9388,216,-24941,-14481,17990,5966,0,0,0,0,0,0,0,0,-6239,128,2657,14223,29428,13207
'2017-07-31 17:42:06.448,0,0,0,0,0,0,0,0,-12014,-379,-21008,-16538,18392,7681,0,0,0,0,0,0,0,0,-3581,-8835,4500,12710,19945,3442
'2017-07-31 17:42:06.458,0,0,0,0,0,0,0,0,-15352,-718,-20361,-17407,18948,8667,0,0,0,0,0,0,0,0,-12795,4768,-3769,3077,4846,-3501
'2017-07-31 17:42:06.468,0,0,0,0,0,0,0,0,-18648,-1867,-19072,-14391,19081,9711,0,0,0,0,0,0,0,0,-11229,5028,-3389,3823,-1614,-5900
'2017-07-31 17:42:06.478,0,0,0,0,0,0,0,0,-19702,-2610,-16257,-10813,18379,10716,0,0,0,0,0,0,0,0,-10012,2339,-5494,5469,-12242,-9148
'2017-07-31 17:42:06.488,0,0,0,0,0,0,0,0,-19956,-2416,-12652,-9166,16566,11401,0,0,0,0,0,0,0,0,-7716,3287,-9178,3416,-17182,-10681
'2017-07-31 17:42:06.498,0,0,0,0,0,0,0,0,-24154,-1844,-9441,-8982,15453,11169,0,0,0,0,0,0,0,0,-5431,7304,-9514,805,-18659,-10601
'2017-07-31 17:42:06.508,0,0,0,0,0,0,0,0,-28906,-2964,-7236,-8283,15699,9875,0,0,0,0,0,0,0,0,-3501,9755,-8458,526,-18310,-8555
'2017-07-31 17:42:06.518,0,0,0,0,0,0,0,0,-32767,-5193,-5437,-9116,14497,7349,0,0,0,0,0,0,0,0,-2738,7730,-6837,569,-17448,-5815
'2017-07-31 17:42:06.528,0,0,0,0,0,0,0,0,-32741,-6089,-6751,-10329,9316,3438,0,0,0,0,0,0,0,0,-3304,5917,-4970,-1580,-16905,-3980
'2017-07-31 17:42:06.538,0,0,0,0,0,0,0,0,-32734,-7725,-7849,-8710,1506,-1470,0,0,0,0,0,0,0,0,-3633,5764,-4230,-3720,-17015,-2642
'2017-07-31 17:42:06.548,0,0,0,0,0,0,0,0,-26362,-7077,-6556,-5133,-4888,-5365,0,0,0,0,0,0,0,0,-4037,4845,-4911,-4838,-17852,-1404
'2017-07-31 17:42:06.558,0,0,0,0,0,0,0,0,-9422,1642,-13512,-425,-7623,-7623,0,0,0,0,0,0,0,0,-4218,3780,-5740,-5365,-19281,-653
'2017-07-31 17:42:06.568,0,0,0,0,0,0,0,0,-15799,-17141,-10292,22190,-18146,-4060,0,0,0,0,0,0,0,0,-4585,3046,-6356,-5531,-21085,-428
'2017-07-31 17:42:06.578,0,0,0,1,0,0,0,2,24364,15573,10819,16426,-5364,-4728,0,0,0,0,0,0,0,0,-4559,2989,-7217,-5337,-22913,-460
'2017-07-31 17:42:06.588,0,0,0,2,0,0,0,2,-2475,-4547,-23245,20205,-15167,-3314,0,0,0,0,0,0,0,0,-4160,3303,-8320,-4999,-24252,-631
'2017-07-31 17:42:06.598,0,0,0,2,0,0,0,2,-2939,444,-12329,18387,-19444,-2386,0,0,0,0,0,0,0,0,-3381,3685,-9710,-5051,-24757,-817
'2017-07-31 17:42:06.608,0,0,0,2,0,0,0,2,-9136,20,-22543,14338,-22462,-153,0,0,0,0,0,0,0,0,-2025,4070,-10197,-5619,-24527,-957
'2017-07-31 17:42:06.618,0,0,0,2,0,0,0,2,-4208,-1680,-20281,10598,-20895,2847,0,0,0,0,0,0,0,0,-1271,4187,-10286,-6380,-23927,-1115
'2017-07-31 17:42:06.628,0,0,0,2,0,0,0,2,-688,-1271,-17600,8280,-18255,2602,0,0,0,0,0,0,0,0,-1292,4235,-10997,-7585,-22960,-1216
'2017-07-31 17:42:06.638,0,0,0,2,0,0,0,2,-2178,-1039,-14479,4921,-15210,2040,0,0,0,0,0,0,0,0,-719,4016,-11431,-9230,-21829,-1205
'2017-07-31 17:42:06.648,0,0,0,2,0,0,1,2,-3598,974,-13175,1724,-11506,2609,0,0,0,0,0,0,0,0,-512,3744,-12358,-10883,-20833,-1117
'2017-07-31 17:42:06.658,0,0,0,2,0,0,1,2,-2658,1699,-10808,1508,-7115,2836,0,0,0,0,0,0,0,0,-324,3667,-13859,-12323,-20056,-798
'2017-07-31 17:42:06.668,0,0,0,2,0,0,1,2,-1906,1021,-9736,2180,-4426,1510,0,0,0,0,0,0,0,0,132,3417,-15562,-13376,-19394,-120
'2017-07-31 17:42:06.678,0,0,0,2,0,0,1,2,-1609,1012,-9452,2121,-2582,713,0,0,0,0,0,0,0,0,489,2919,-17613,-13644,-18632,767
'2017-07-31 17:42:06.688,0,0,0,2,0,0,1,2,-906,1135,-8967,1710,-1692,642,0,0,0,0,0,0,0,0,989,1914,-19245,-13013,-17850,1598
'2017-07-31 17:42:06.698,0,0,0,2,0,0,1,2,-670,1130,-9047,1549,-1081,449,0,0,0,0,0,0,0,0,2301,1060,-20992,-12559,-17439,2107
'2017-07-31 17:42:06.708,0,0,0,2,0,0,1,2,-653,890,-8965,1109,-682,280,0,0,0,0,0,0,0,0,4124,65,-22705,-12221,-17550,2023
'2017-07-31 17:42:06.718,0,0,0,2,1,0,1,2,-627,1098,-8846,750,-448,218,0,0,0,0,0,0,0,0,7440,-1892,-23456,-11114,-17154,905
'2017-07-31 17:42:06.728,0,0,0,2,1,0,1,2,-515,1213,-8650,605,-258,173,0,0,0,0,0,0,0,0,10656,-2776,-23292,-9185,-15783,-1197
'2017-07-31 17:42:06.738,0,0,0,2,1,0,1,2,-563,1196,-8736,554,-120,140,0,0,0,0,0,0,0,0,11325,-1926,-22026,-8412,-14387,-3299
'2017-07-31 17:42:06.748,0,0,0,2,1,0,1,2,-513,1206,-8735,556,-50,91,0,0,0,0,0,0,0,0,11427,-2947,-20080,-11478,-14844,-4496
'2017-07-31 17:42:06.758,0,0,0,2,1,0,1,2,-438,1199,-8810,584,-43,61,0,0,0,0,0,0,0,0,12561,-5458,-18828,-14740,-17322,-5279
'2017-07-31 17:42:06.768,0,0,0,2,0,0,1,2,-432,1111,-8773,676,-17,-20,0,0,0,0,0,0,0,0,15651,-8694,-19193,-14855,-18604,-6376
'2017-07-31 17:42:06.778,0,0,0,2,0,0,1,2,-395,1168,-8704,671,-4,-72,0,0,0,0,0,0,0,0,18978,-10704,-18657,-11726,-16525,-8118
'2017-07-31 17:42:06.788,0,0,0,2,0,0,1,2,-407,1034,-8744,635,-14,-90,0,0,0,0,0,0,0,0,24658,-11584,-14678,-9234,-14788,-9040
'2017-07-31 17:42:06.798,0,0,0,2,0,0,1,2,-352,1072,-8698,541,-17,-108,0,0,0,0,0,0,0,0,24661,-6866,-11274,-3105,-11254,-10104
'2017-07-31 17:42:06.808,0,0,0,2,0,0,1,2,-338,1061,-8713,461,-35,-114,0,0,0,0,0,0,0,0,26378,-3903,-9335,59,-8218,-10052
'2017-07-31 17:42:06.818,0,0,0,2,0,0,1,2,-324,1029,-8686,405,-88,-122,0,0,0,0,0,0,0,0,28211,-2312,-8506,-1649,-5840,-9287
'2017-07-31 17:42:06.828,0,0,0,2,0,0,1,2,-341,1018,-8615,322,-121,-128,0,0,0,0,0,0,0,0,28829,-3902,-7828,-5302,-3377,-8138
'2017-07-31 17:42:06.838,0,0,0,2,0,0,1,2,-355,997,-8601,231,-132,-134,0,0,0,0,0,0,0,0,27698,-6432,-8474,-7765,-501,-7211
'2017-07-31 17:42:06.848,0,0,0,2,0,0,1,2,-343,1018,-8609,144,-203,-127,0,0,0,0,0,0,0,0,23076,917,-16331,-5685,3324,-6196
'2017-07-31 17:42:06.858,0,0,0,2,0,0,1,2,-340,1129,-8575,143,-279,-130,0,0,0,0,0,0,0,0,31807,-27616,-9192,11286,14953,-7646
'2017-07-31 17:42:06.868,0,0,0,2,0,0,1,2,-353,1220,-8581,246,-310,-155,0,0,0,1,0,0,0,1,-24830,13620,20117,9502,10555,-5234
'2017-07-31 17:42:06.878,0,0,0,2,0,0,1,2,-388,1141,-8530,407,-327,-182,0,0,0,1,0,0,0,2,4615,-9097,-28251,17200,14976,-1811
'2017-07-31 17:42:06.888,0,0,0,2,0,0,1,2,-333,1116,-8555,530,-368,-225,0,0,0,2,0,0,0,2,-5702,-580,-7668,19313,14092,982
'2017-07-31 17:42:06.898,0,0,0,2,0,0,1,2,-381,1162,-8611,651,-439,-244,0,0,0,2,0,0,0,2,991,-8721,-24518,24583,18984,4248
'2017-07-31 17:42:06.908,0,0,0,2,1,0,1,2,-381,1118,-8586,840,-502,-287,0,0,0,2,0,0,0,2,3706,-1631,-17072,17140,16937,4026
'2017-07-31 17:42:06.918,0,0,0,2,1,0,1,2,-407,1019,-8637,947,-591,-308,0,0,0,2,0,0,0,2,5836,-3295,-21850,11576,19495,1513
'2017-07-31 17:42:06.928,0,0,0,2,1,0,1,2,-406,894,-8661,959,-654,-327,0,0,0,2,0,0,0,2,1577,151,-14080,6685,16217,-1701
'2017-07-31 17:42:06.938,0,0,0,2,1,0,1,2,-469,865,-8690,857,-694,-310,0,0,0,2,0,0,0,2,1532,-1609,-12367,3771,13101,-3454
'2017-07-31 17:42:06.948,0,0,0,2,1,0,1,2,-431,923,-8702,770,-761,-290,0,0,0,2,0,0,1,2,895,2049,-9563,2899,9389,-2626
'2017-07-31 17:42:06.958,0,1,0,2,1,0,1,2,-447,902,-8676,676,-791,-271,0,0,0,2,0,0,1,2,3482,-632,-8559,3142,5708,-889
'2017-07-31 17:42:06.968,1,1,0,2,1,0,1,2,-513,898,-8702,632,-821,-265,0,0,0,2,0,0,1,2,1237,-845,-8449,2886,3191,-387
'2017-07-31 17:42:06.978,1,1,0,2,1,0,1,2,-485,961,-8683,611,-852,-245,0,0,0,2,0,0,1,2,725,368,-8347,2173,1997,-374
'2017-07-31 17:42:06.988,1,1,0,2,1,0,1,2,-498,1067,-8672,677,-889,-267,0,0,0,2,0,0,1,2,786,-586,-8517,1756,1137,-134
'2017-07-31 17:42:06.998,1,1,0,2,1,0,1,2,-570,937,-8728,795,-947,-280,0,0,0,2,0,0,1,2,646,-312,-8761,1024,586,-199
'2017-07-31 17:42:07.008,1,1,0,2,1,0,1,2,-539,924,-8795,826,-987,-281,0,0,0,2,0,0,1,2,434,-323,-8721,466,242,-151
'2017-07-31 17:42:07.018,2,2,1,2,2,0,1,1,-486,969,-8866,863,-1072,-298,0,0,0,2,0,0,1,2,307,-233,-8580,-3,80,-114
'2017-07-31 17:42:07.028,2,2,1,2,2,0,1,1,-587,867,-8913,885,-1138,-309,0,0,0,2,0,0,1,2,317,-18,-8325,-334,-28,-102
'2017-07-31 17:42:07.038,2,2,1,1,2,0,1,1,-574,921,-8913,886,-1191,-343,0,0,0,2,0,0,1,2,214,143,-8233,-405,-112,-57
'2017-07-31 17:42:07.048,2,2,1,1,2,0,1,0,-581,948,-9073,923,-1282,-354,0,0,0,2,0,0,1,2,200,190,-8270,-362,-103,-2
'2017-07-31 17:42:07.058,2,2,1,1,2,1,0,0,-577,958,-9122,1153,-1339,-459,0,0,0,2,0,0,1,2,199,114,-8290,-320,-65,44
'2017-07-31 17:42:07.068,2,2,1,1,2,1,0,0,-622,823,-9144,1375,-1406,-469,0,0,0,2,0,0,1,2,203,31,-8293,-349,-31,80
'2017-07-31 17:42:07.078,2,2,1,0,2,1,0,0,-714,804,-9321,1583,-1460,-483,0,0,0,2,0,0,1,2,194,0,-8308,-407,4,83
'2017-07-31 17:42:07.088,2,2,1,0,2,1,0,0,-661,731,-9833,1779,-1672,-430,0,0,0,2,0,0,1,2,233,42,-8255,-490,3,82
'2017-07-31 17:42:07.098,2,2,1,0,2,1,0,0,-617,518,-10423,2010,-2016,-349,0,0,0,2,0,0,1,2,220,85,-8250,-518,-6,85
'2017-07-31 17:42:07.108,2,2,1,0,2,0,0,0,-465,951,-13756,1904,-3723,-60,0,0,0,2,0,0,1,2,216,60,-8163,-554,-22,74
'2017-07-31 17:42:07.118,2,2,1,0,2,0,0,0,-487,851,-12320,2372,-6099,340,0,0,0,2,0,0,1,2,176,79,-8143,-592,-32,80
'2017-07-31 17:42:07.128,2,2,0,0,2,0,0,0,-448,142,-12504,1329,-6447,-123,0,0,0,2,0,0,1,2,198,81,-8093,-625,-18,89
'2017-07-31 17:42:07.138,2,2,0,0,2,0,0,0,-505,374,-12828,1467,-7824,254,0,0,0,2,0,0,1,2,152,151,-8134,-645,-23,98
'2017-07-31 17:42:07.148,2,2,0,0,2,0,0,0,-500,1110,-12370,193,-9134,42,0,0,0,2,0,0,1,2,192,131,-8053,-616,-16,136
'2017-07-31 17:42:07.158,2,2,0,0,2,0,0,0,-491,535,-13470,-191,-10370,-114,0,0,0,2,0,0,1,2,153,131,-8054,-619,3,148
'2017-07-31 17:42:07.168,2,2,0,0,2,0,0,0,-417,1242,-13641,-419,-11982,-233,0,0,0,2,0,0,1,2,171,218,-8051,-577,53,160
'2017-07-31 17:42:07.178,2,2,0,0,2,0,0,0,-296,790,-14356,-584,-13464,-579,0,0,0,2,0,0,1,2,118,285,-8068,-457,154,170
'2017-07-31 17:42:07.188,2,2,0,0,2,0,0,0,-629,-128,-14686,-237,-15629,-583,0,0,0,2,0,0,1,2,95,363,-8033,-218,329,178
'2017-07-31 17:42:07.198,2,2,0,0,2,0,0,0,-32,-4,-15060,1355,-17805,-86,0,0,0,2,0,0,1,2,69,313,-8024,62,480,213
'2017-07-31 17:42:07.208,2,2,0,0,2,0,0,0,-221,4648,-15714,2229,-20415,-251,0,0,0,2,0,0,1,2,172,247,-8043,307,585,242
'2017-07-31 17:42:07.218,2,2,0,0,2,0,0,0,465,5198,-16631,2304,-22875,-1578,0,0,0,2,0,0,1,2,245,126,-8061,464,570,247
'2017-07-31 17:42:07.228,2,2,0,0,2,0,0,0,-11,5459,-16463,3398,-24529,-2931,0,0,0,2,1,0,1,2,242,69,-8053,541,559,245
'2017-07-31 17:42:07.238,2,2,0,0,2,0,0,0,193,7404,-16973,5073,-26442,-4393,0,0,0,2,1,0,1,2,229,90,-8055,584,585,236
'2017-07-31 17:42:07.248,2,2,0,0,1,0,0,0,350,10563,-18484,6514,-27587,-6745,0,1,0,2,1,0,1,2,218,66,-8069,627,593,239
'2017-07-31 17:42:07.258,2,2,0,0,1,0,0,0,-4958,11303,-22307,3379,-30643,-8889,0,1,0,2,1,0,1,2,270,25,-8087,658,609,240
'2017-07-31 17:42:07.268,2,2,0,0,1,0,0,0,-7321,5011,-25196,-141,-29404,-10475,0,1,0,2,1,0,1,2,268,1,-8085,668,686,225
'2017-07-31 17:42:07.278,1,2,0,0,0,0,0,0,-7339,10924,-27559,-8116,-29482,-10931,0,1,0,2,1,0,1,1,235,38,-8120,684,780,219
'2017-07-31 17:42:07.288,1,1,0,0,0,0,0,0,430,9355,-29297,-12332,-28970,-13115,0,1,0,2,1,0,1,1,251,-23,-8232,746,909,216
'2017-07-31 17:42:07.298,0,1,0,0,0,0,0,0,12799,8687,-23758,-11436,-28259,-16065,0,1,0,2,1,0,1,1,231,-19,-8218,782,1008,216
'2017-07-31 17:42:07.308,0,0,0,0,0,0,0,0,13637,3222,-13408,-5202,-27007,-18583,1,1,0,2,1,0,1,1,322,-70,-8246,807,1049,220
'2017-07-31 17:42:07.318,0,0,0,0,0,0,0,0,4221,2530,-5866,6670,-25595,-17843,1,2,0,2,1,0,1,1,358,-186,-8319,818,1044,206
'2017-07-31 17:42:07.328,0,0,0,0,0,0,0,0,3328,-1308,-10245,13501,-19812,-11142,1,2,0,2,2,0,1,1,365,-192,-8402,764,1059,172
'2017-07-31 17:42:07.338,0,0,0,0,0,0,0,0,12333,2863,-10838,15144,-9188,-3790,1,2,0,2,2,0,1,1,343,-119,-8434,742,1098,166
'2017-07-31 17:42:07.348,0,0,0,0,0,0,0,0,15331,4938,-1664,14446,1860,2888,1,2,0,1,2,0,1,1,301,-44,-8507,767,1182,182
'2017-07-31 17:42:07.358,0,0,0,0,0,0,0,0,15619,7734,-2917,10602,10709,7115,1,2,0,1,2,0,1,0,224,140,-8771,990,1391,215
'2017-07-31 17:42:07.368,0,0,0,0,0,0,0,0,12163,8764,-7959,4650,16198,8465,1,2,0,1,2,0,1,0,291,79,-8898,1403,1815,285
'2017-07-31 17:42:07.378,0,0,0,0,0,0,0,0,9178,9484,-9330,-699,18487,8025,2,2,0,0,2,0,1,0,424,-137,-8986,1718,2063,353
'2017-07-31 17:42:07.388,0,0,0,0,0,0,0,0,7196,9113,-9030,-5097,18604,6422,2,2,0,0,2,0,0,0,425,2,-9665,1567,2566,372
'2017-07-31 17:42:07.398,0,0,0,0,0,0,0,0,6043,7702,-7904,-8795,17798,4548,2,2,1,0,2,0,0,0,505,12,-9414,1630,2973,543
'2017-07-31 17:42:07.408,0,0,0,0,0,0,0,0,5397,5923,-7193,-11257,16996,2971,2,2,1,0,2,0,0,0,461,-402,-9996,1425,3060,608
'2017-07-31 17:42:07.418,0,0,0,0,0,0,0,0,5028,3837,-7350,-12053,17134,1760,2,2,0,0,2,0,0,0,339,-1628,-11975,871,4527,151
'2017-07-31 17:42:07.428,0,0,0,0,0,0,0,0,4818,2839,-7454,-11920,17679,1294,2,2,0,0,2,0,0,0,-282,-477,-14776,218,5882,82
'2017-07-31 17:42:07.438,0,0,0,0,0,0,0,0,4779,1140,-7903,-10723,19531,691,2,2,0,0,2,0,0,0,334,-205,-12127,1037,8329,-369
'2017-07-31 17:42:07.448,0,0,0,0,0,0,0,0,4857,351,-9003,-8969,21846,553,2,2,0,0,2,0,0,0,501,-1548,-11811,580,8876,-410
'2017-07-31 17:42:07.458,0,0,0,0,0,0,0,0,4568,520,-10330,-7441,24156,637,2,2,0,0,2,0,0,0,518,1061,-11969,-281,10016,-390
'2017-07-31 17:42:07.468,0,0,0,0,0,0,0,0,3794,757,-11962,-6533,25771,794,2,2,0,0,2,0,0,0,509,-252,-11856,-600,11062,-19
'2017-07-31 17:42:07.478,0,0,0,0,0,0,0,0,2727,789,-13497,-6454,26254,1020,2,2,0,0,2,0,0,0,439,634,-11972,-717,12187,149
'2017-07-31 17:42:07.488,0,0,0,0,0,0,0,0,1843,722,-14403,-6937,25858,1264,2,2,0,0,2,0,0,0,878,1135,-10571,-540,13911,510
'2017-07-31 17:42:07.498,0,0,0,0,0,0,0,0,1117,676,-14840,-7635,24975,1529,2,2,0,0,1,0,0,0,1493,1266,-11115,783,14572,963
'2017-07-31 17:42:07.508,0,0,0,0,0,0,0,0,586,449,-15556,-8161,23995,1824,2,2,0,0,1,0,0,0,617,2541,-15353,3208,15181,1467
'2017-07-31 17:42:07.518,0,0,0,0,0,0,0,0,66,51,-16591,-8281,23232,2192,2,2,0,0,1,0,0,0,-114,3620,-18738,4387,17998,2513
'2017-07-31 17:42:07.528,0,0,0,0,0,0,0,0,-610,-324,-17926,-7721,22627,2605,2,2,0,0,0,0,0,0,293,4393,-19788,6743,20891,3236
'2017-07-31 17:42:07.538,0,0,0,0,0,0,0,0,-1852,-546,-19800,-6561,21707,2986,2,2,0,0,0,0,0,0,403,10498,-20807,7855,23512,4337
'2017-07-31 17:42:07.548,0,0,0,0,0,0,0,0,-3217,-172,-21881,-5357,20243,3340,2,2,0,0,0,0,0,0,613,11395,-19774,6026,26181,7171
'2017-07-31 17:42:07.558,0,0,0,0,0,0,0,0,-4435,847,-23369,-4615,18470,3665,1,2,0,0,0,0,0,0,1777,9163,-22261,3723,28057,9569
'2017-07-31 17:42:07.568,0,0,0,0,0,0,0,0,-5333,1354,-25407,-3978,16724,3819,1,2,0,0,0,0,0,0,2657,5044,-28110,1012,29116,11268
'2017-07-31 17:42:07.578,0,0,0,0,0,0,0,0,-6772,1302,-27288,-3536,15465,4009,0,2,0,0,0,0,0,0,-2573,10095,-25058,-4406,31134,12564
'2017-07-31 17:42:07.588,0,0,0,0,0,0,0,0,-8715,1612,-25562,-4193,15388,4636,0,1,0,0,0,0,0,0,-5592,8371,-23625,-1325,31535,15097
'2017-07-31 17:42:07.598,0,0,0,0,0,0,0,0,-11260,3305,-20766,-5818,16781,5913,0,1,0,0,0,0,0,0,-11036,7885,-26141,2325,32071,16509
'2017-07-31 17:42:07.608,0,0,0,0,0,0,0,0,-13960,5653,-18421,-7724,19184,7127,0,0,0,0,0,0,0,0,-11237,7125,-12431,10855,30285,17294
'2017-07-31 17:42:07.618,0,0,0,0,0,0,0,0,-15398,4680,-18092,-10974,21475,7906,0,0,0,0,0,0,0,0,-4733,-3348,1554,19010,28391,13572
