시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 16:25:04.238,2,2,2,0,2,1,0,0,-1748,1265,-12329,2185,-11698,-3352,0,0,0,0,0,0,0,0,-3628,1046,-6955,-1817,-21591,-4290
'2017-08-03 16:25:04.248,2,2,2,0,2,1,0,0,-1904,167,-12826,2272,-12853,-3491,0,0,0,0,0,0,0,0,-2794,1837,-7141,-2156,-22236,-3728
'2017-08-03 16:25:04.258,2,2,2,0,2,1,0,0,-1844,1002,-12915,2299,-14368,-3460,0,0,0,0,0,0,0,0,-2109,2040,-7207,-3446,-22159,-3014
'2017-08-03 16:25:04.268,2,2,2,0,2,1,0,0,-1490,-850,-13854,1891,-15753,-3414,0,0,0,0,0,0,0,0,-1717,1507,-7445,-4980,-21770,-2506
'2017-08-03 16:25:04.278,2,2,2,0,2,1,0,0,-1722,-132,-14161,1622,-17509,-3326,0,0,0,0,0,0,0,0,-1574,701,-8001,-6064,-21485,-2522
'2017-08-03 16:25:04.288,2,2,2,0,2,0,0,0,-448,-17,-14137,1603,-19652,-3351,0,0,0,0,0,0,0,0,-1486,48,-8578,-6402,-21624,-3109
'2017-08-03 16:25:04.298,2,2,2,0,2,0,0,0,-827,1415,-13889,1315,-22142,-3588,0,0,0,0,0,0,0,0,-1287,-230,-9115,-6191,-21980,-4105
'2017-08-03 16:25:04.308,2,2,2,0,2,0,0,0,-1636,1735,-13960,1474,-25149,-4191,0,0,0,0,0,0,0,0,-642,-303,-9826,-5979,-22362,-5349
'2017-08-03 16:25:04.318,2,2,2,0,2,0,0,0,-2495,4423,-16042,3468,-28543,-4891,0,0,0,0,0,0,0,0,-39,-131,-10101,-5843,-22643,-6967
'2017-08-03 16:25:04.328,2,2,2,0,2,0,0,0,-6191,5280,-21567,3008,-31447,-6684,0,0,0,0,0,0,0,0,1219,151,-10836,-5937,-22764,-8571
'2017-08-03 16:25:04.338,2,2,2,0,2,0,0,0,-9938,7904,-26827,2030,-32577,-7284,0,0,0,0,0,0,0,0,3192,530,-11666,-6216,-22825,-10038
'2017-08-03 16:25:04.348,2,2,2,0,1,0,0,0,-9666,11733,-26637,-4009,-32768,-7897,0,0,0,0,0,0,0,0,6789,922,-12791,-6431,-22830,-10900
'2017-08-03 16:25:04.358,2,1,2,0,1,0,0,0,-7708,13028,-31644,-13260,-32649,-9504,0,0,0,0,0,0,0,0,11226,787,-13604,-6314,-22441,-10829
'2017-08-03 16:25:04.368,2,1,2,0,1,0,0,0,-10912,8002,-32768,-17070,-31837,-12396,0,0,0,0,0,0,0,0,15763,50,-13880,-5504,-21393,-10043
